,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1082,Banjica II,44.75943853368564,20.47304489190544,Shop&Go,44.7597922615743,20.4760479927063,Market
1083,Banjica II,44.75943853368564,20.47304489190544,Stajalište gradskog prevoza „Pet solitera”,44.76020903841648,20.473228840758654,Bus Stop
1084,Banjica II,44.75943853368564,20.47304489190544,Generalice,44.76006467406259,20.473112588336797,Building
1085,Banjica II,44.75943853368564,20.47304489190544,Pitara ispod sača,44.76041694825612,20.475629568099976,Pie Shop
1086,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Soko Štark d.o.o.,44.76569683894508,20.48741059347021,Factory
1087,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Lager,44.76951916216037,20.489268732476166,Pub
1088,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Sportski centar SportEko,44.76614326772361,20.492638688812892,Athletics & Sports
1089,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Sport Active,44.7661154392894,20.49620197276203,Bar
1090,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,MOL | BS Braće Jerković,44.763151153517164,20.495279995451835,Gas Station
1091,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Krug,44.76387040819743,20.491341469692493,Café
1092,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Vertigo,44.77075149736044,20.492892590797204,Café
1093,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Grujić,44.764328732537024,20.493340467941458,Bakery
1094,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Aman,44.76820444332739,20.495303913753148,Market
1095,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Lilly drogerie,44.76939372863363,20.489271674418482,Cosmetics Shop
1096,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Maxi,44.76976848438798,20.489980881231254,Supermarket
1097,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Krug dobre volje,44.76970535540051,20.48954836997367,Park
1098,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Leskovački voz,44.770094896464634,20.49155542975216,BBQ Joint
1099,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Bard,44.768762119318275,20.487079222141425,Eastern European Restaurant
1100,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Sunce,44.76975811440006,20.488944987977025,Supermarket
1101,Brace Jerkovic (II and III),44.76595695629917,20.491401521908607,Maggio,44.76829725370903,20.486281797137934,Restaurant
1102,Dusanovac,44.782478917807616,20.489854552480494,Berza piva,44.78421756227226,20.4925322886033,Beer Bar
1103,Dusanovac,44.782478917807616,20.489854552480494,Šumice,44.785185662547256,20.488300323486328,Park
1104,Dusanovac,44.782478917807616,20.489854552480494,Forest,44.78494161340732,20.48977353395655,Café
1105,Dusanovac,44.782478917807616,20.489854552480494,Hong Kong,44.78427515722976,20.49250675081888,Asian Restaurant
1106,Dusanovac,44.782478917807616,20.489854552480494,Ustanak,44.78332761594822,20.48724889755249,Restaurant
1107,Dusanovac,44.782478917807616,20.489854552480494,Bomz,44.78278684813129,20.489255197204326,Convenience Store
1108,Dusanovac,44.782478917807616,20.489854552480494,Guevara,44.78270332108178,20.487392447954146,Motorcycle Shop
1109,Dusanovac,44.782478917807616,20.489854552480494,Luv,44.784145055171784,20.491231239276985,BBQ Joint
1110,Dusanovac,44.782478917807616,20.489854552480494,Meniskus,44.78392399662979,20.492269573824743,Gym
1111,Dusanovac,44.782478917807616,20.489854552480494,Centar za kulturu i sport „Šumice”,44.78498429198989,20.490261448897193,Athletics & Sports
1112,Dusanovac,44.782478917807616,20.489854552480494,Studio lepote,44.784024525270546,20.49337343976152,Health & Beauty Service
1113,Jajinci,44.781990043857135,20.467410058860768,Vinoteka Vine and Pleasure,44.78076490438719,20.46799387371382,Wine Bar
1114,Jajinci,44.781990043857135,20.467410058860768,Stadion „Rajko Mitić”,44.78317531439485,20.46476125717163,Soccer Stadium
1115,Jajinci,44.781990043857135,20.467410058860768,Tvrđava Čizkejkova,44.783411530085026,20.469081197118157,Recording Studio
1116,Kumodraz,44.73903004443405,20.50743999610492,Gaj,44.73935611121868,20.506760258887404,Restaurant
1117,Kumodraz,44.73903004443405,20.50743999610492,Hercules Fitness,44.738594491554615,20.50536983988505,Gym / Fitness Center
1118,Kumodraz,44.73903004443405,20.50743999610492,Sportski centar Torlak,44.73906496454162,20.507877084859743,Athletics & Sports
1119,Kumodraz,44.73903004443405,20.50743999610492,Mičem 2   00-24,44.74000207479368,20.51074620775359,Food & Drink Shop
1120,Kumodraz I,44.73903004443405,20.50743999610492,Gaj,44.73935611121868,20.506760258887404,Restaurant
1121,Kumodraz I,44.73903004443405,20.50743999610492,Hercules Fitness,44.738594491554615,20.50536983988505,Gym / Fitness Center
1122,Kumodraz I,44.73903004443405,20.50743999610492,Sportski centar Torlak,44.73906496454162,20.507877084859743,Athletics & Sports
1123,Kumodraz I,44.73903004443405,20.50743999610492,Mičem 2   00-24,44.74000207479368,20.51074620775359,Food & Drink Shop
1124,Kumodraz II,44.73903004443405,20.50743999610492,Gaj,44.73935611121868,20.506760258887404,Restaurant
1125,Kumodraz II,44.73903004443405,20.50743999610492,Hercules Fitness,44.738594491554615,20.50536983988505,Gym / Fitness Center
1126,Kumodraz II,44.73903004443405,20.50743999610492,Sportski centar Torlak,44.73906496454162,20.507877084859743,Athletics & Sports
1127,Kumodraz II,44.73903004443405,20.50743999610492,Mičem 2   00-24,44.74000207479368,20.51074620775359,Food & Drink Shop
1128,Lekino Brdo,44.78876000000002,20.484090000000037,Fitness Club Relax,44.789857437775595,20.484364981698853,Gym
1129,Lekino Brdo,44.78876000000002,20.484090000000037,iDEA,44.787685469019856,20.484833753884896,Supermarket
1130,Lekino Brdo,44.78876000000002,20.484090000000037,Shop&Go,44.78712657450906,20.483141561577597,Market
1131,Lekino Brdo,44.78876000000002,20.484090000000037,Apollo Graphic,44.78785251807639,20.48189389747953,Arts & Crafts Store
1132,Mala Utrina,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1133,Mala Utrina,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1134,Marinkova Bara,44.75923003332553,20.416350047752267,Good Food,44.76010351311969,20.415239117452497,BBQ Joint
1135,Marinkova Bara,44.75923003332553,20.416350047752267,Kod Ive,44.75958386929876,20.417958247185215,Restaurant
1136,Marinkova Bara,44.75923003332553,20.416350047752267,Super VERO | Βερόπουλος,44.75879713376399,20.41543839497801,Supermarket
1137,Marinkova Bara,44.75923003332553,20.416350047752267,Duff,44.760739064184996,20.41519585784523,Burger Joint
1138,Marinkova Bara,44.75923003332553,20.416350047752267,Pivnica 59,44.76074452515803,20.415290594100952,Beer Bar
1139,Marinkova Bara,44.75923003332553,20.416350047752267,Caffe Centro,44.75971793613572,20.41547702404754,Café
1140,Marinkova Bara,44.75923003332553,20.416350047752267,Giros Plus,44.759408895442704,20.416918502705116,Greek Restaurant
1141,Marinkova Bara,44.75923003332553,20.416350047752267,Taxi stajalište Žarkovo spomenik,44.75914283144755,20.416447833190436,Taxi Stand
1142,Marinkova Bara,44.75923003332553,20.416350047752267,Milagro,44.75773796221764,20.415087422079456,Café
1143,Marinkova Bara,44.75923003332553,20.416350047752267,Krug,44.75882353599499,20.415325083055706,Café
1144,Marinkova Bara,44.75923003332553,20.416350047752267,Hit,44.758975,20.416585,Pizza Place
1145,Marinkova Bara,44.75923003332553,20.416350047752267,Čedić,44.76031527980469,20.414887292915534,Fast Food Restaurant
1146,"Medakovic (I, II and III)",44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1147,"Medakovic (I, II and III)",44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1148,Pasino Brdo,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1149,Pasino Brdo,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1150,Selo Rakovica,44.743240000000064,20.445140000000038,KuCeRa | Kulturni centar Rakovica,44.74473079079977,20.446918129379434,Cultural Center
1151,Selo Rakovica,44.743240000000064,20.445140000000038,Fitnes klub Bojana,44.74441196925464,20.447164724357542,Gym / Fitness Center
1152,Selo Rakovica,44.743240000000064,20.445140000000038,Restoran Masta,44.74397537228915,20.447756589373064,Gastropub
1153,Selo Rakovica,44.743240000000064,20.445140000000038,Jovšić Printing Centar,44.74210061252204,20.441478304481418,Print Shop
1154,Siva Stena,44.776384539789845,20.487043993065832,Naše kafanče,44.7767628039417,20.488716865956352,Restaurant
1155,Siva Stena,44.776384539789845,20.487043993065832,Shop&Go,44.77735709422698,20.488622188568115,Market
1156,Siva Stena,44.776384539789845,20.487043993065832,Papak,44.77697910748593,20.488798505936234,Restaurant
1157,Siva Stena,44.776384539789845,20.487043993065832,Stone,44.776696094025375,20.48863798445465,Café
1158,Siva Stena,44.776384539789845,20.487043993065832,The Saint Pizza,44.776685393256244,20.489091646163793,Pizza Place
1159,Sumice,44.78483823887229,20.48415517893207,Stari bunar,44.78441709514358,20.483147739254285,Restaurant
1160,Sumice,44.78483823887229,20.48415517893207,Dušanovački cvet,44.785359100303566,20.482609672190566,Eastern European Restaurant
1161,Torlak,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1162,Torlak,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1163,Trosarina,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1164,Trosarina,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1165,Vozdovac,44.786320000000046,20.48037000000005,Stara kafana,44.78556322232766,20.48107931979111,Restaurant
1166,Vozdovac,44.786320000000046,20.48037000000005,Trpković,44.785892950293615,20.4796184181293,Bakery
1167,Vozdovac,44.786320000000046,20.48037000000005,Ustanička Bar & Restaurant,44.785843563758235,20.481320255234696,Restaurant
1168,Vozdovac,44.786320000000046,20.48037000000005,Ranković,44.7865191389882,20.482729481054246,Bakery
1169,Vozdovac,44.786320000000046,20.48037000000005,Diwali,44.7849948450987,20.481263200586003,Indian Restaurant
1170,Vozdovac,44.786320000000046,20.48037000000005,Grill Ranković,44.786558801989074,20.482817824419534,BBQ Joint
1171,Vozdovac,44.786320000000046,20.48037000000005,Tehnomanija,44.786268760899226,20.480841892585563,Electronics Store
1172,Vozdovac,44.786320000000046,20.48037000000005,Dušanovački cvet,44.785359100303566,20.482609672190566,Eastern European Restaurant
1173,Vozdovac,44.786320000000046,20.48037000000005,dm-drogerie markt,44.785924295607266,20.480092763900757,Cosmetics Shop
1174,Vozdovac,44.786320000000046,20.48037000000005,Dušanovačka pijaca,44.7850383792136,20.478506218944606,Farmers Market
1175,Cvetni Trg,44.80496000000005,20.46677000000005,Jugoslovensko dramsko pozorište,44.805275879518845,20.46516780118786,Theater
1176,Cvetni Trg,44.80496000000005,20.46677000000005,Hilton,44.80450909005917,20.466071455334795,Hotel
1177,Cvetni Trg,44.80496000000005,20.46677000000005,Go Sushi,44.80596729706525,20.466710489707943,Sushi Restaurant
1178,Cvetni Trg,44.80496000000005,20.46677000000005,Street Pasta Bar,44.80468699852604,20.46545200405619,Italian Restaurant
1179,Cvetni Trg,44.80496000000005,20.46677000000005,Poslastičarnica DJ,44.806115014259845,20.46675682067871,Dessert Shop
1180,Cvetni Trg,44.80496000000005,20.46677000000005,Piazza del Caffè,44.80393557515972,20.46582793047312,Café
1181,Cvetni Trg,44.80496000000005,20.46677000000005,Cvetni trg,44.805437536833495,20.465447902679443,Plaza
1182,Cvetni Trg,44.80496000000005,20.46677000000005,Ćevabdžinica Savčić,44.8041469060357,20.466385916934705,BBQ Joint
1183,Cvetni Trg,44.80496000000005,20.46677000000005,Liquid,44.8051677945464,20.46658680298544,Bar
1184,Cvetni Trg,44.80496000000005,20.46677000000005,Sky Lounge,44.804296021488945,20.46599783644909,Lounge
1185,Cvetni Trg,44.80496000000005,20.46677000000005,Piazza dei Fiori,44.80572660985809,20.465476654157147,Italian Restaurant
1186,Cvetni Trg,44.80496000000005,20.46677000000005,Cvetni trg | Cvetić,44.8050794247198,20.466755702862496,Coffee Shop
1187,Cvetni Trg,44.80496000000005,20.46677000000005,Njegoševa palačinka,44.805373491952544,20.466343936769853,Creperie
1188,Cvetni Trg,44.80496000000005,20.46677000000005,La Tazza,44.80564222814982,20.465582843294467,Café
1189,Cvetni Trg,44.80496000000005,20.46677000000005,Simit Sarayı,44.804736927695686,20.465389655511263,Bakery
1190,Cubura,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1191,Cubura,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1192,Englezovac,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1193,Englezovac,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1194,Istocni Vracar,44.80135000000006,20.47573000000005,Kalenić pijaca,44.800413449975316,20.475941557725914,Farmers Market
1195,Istocni Vracar,44.80135000000006,20.47573000000005,Tegla,44.80187973687233,20.475129592939314,Juice Bar
1196,Istocni Vracar,44.80135000000006,20.47573000000005,Cornelius & Cylinder,44.80232447582654,20.476058994515665,Bar
1197,Istocni Vracar,44.80135000000006,20.47573000000005,Kuća čaja,44.80259629185881,20.475918342512784,Tea Room
1198,Istocni Vracar,44.80135000000006,20.47573000000005,Coffee Cake,44.80146353062959,20.475532681524445,Coffee Shop
1199,Istocni Vracar,44.80135000000006,20.47573000000005,Kafana Kalenić,44.801489827201365,20.476122439094787,Restaurant
1200,Istocni Vracar,44.80135000000006,20.47573000000005,New York – New York,44.802240657861425,20.474400255567488,Italian Restaurant
1201,Istocni Vracar,44.80135000000006,20.47573000000005,Fish & Bar,44.800119246243796,20.47499387734385,Seafood Restaurant
1202,Istocni Vracar,44.80135000000006,20.47573000000005,Ranković,44.8006357891165,20.476441255984962,Bakery
1203,Istocni Vracar,44.80135000000006,20.47573000000005,Spin Masters Gym,44.8005365152947,20.476137104844963,Gym
1204,Istocni Vracar,44.80135000000006,20.47573000000005,Šarlo,44.80066741992433,20.476579977294872,Bakery
1205,Gradic Pejton,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1206,Gradic Pejton,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1207,Grantovac,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1208,Grantovac,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1209,Kalenic,44.79879005107051,20.476670047752254,Mara,44.79832305310318,20.47497564950744,BBQ Joint
1210,Kalenic,44.79879005107051,20.476670047752254,Aviator Coffee Explorer,44.79787259641599,20.4761764069189,Coffee Shop
1211,Kalenic,44.79879005107051,20.476670047752254,Topolska 18 | Topolska osamnaest,44.79938996124469,20.477453237139986,Café
1212,Kalenic,44.79879005107051,20.476670047752254,Sun Hostel,44.798529090753426,20.4751926652974,Hostel
1213,Kalenic,44.79879005107051,20.476670047752254,Priča,44.79982213900412,20.47753055446626,Café
1214,Kalenic,44.79879005107051,20.476670047752254,Moment,44.79968685750769,20.47741713197364,Café
1215,Kalenic,44.79879005107051,20.476670047752254,Roggenart,44.79842681956458,20.47670204726971,Bakery
1216,Kalenic,44.79879005107051,20.476670047752254,Diavolino,44.798834263563535,20.47827073009637,Restaurant
1217,Kalenic,44.79879005107051,20.476670047752254,Bio špajz,44.79951497965751,20.47576904296875,Health Food Store
1218,Kalenic,44.79879005107051,20.476670047752254,Mc Dek,44.79815931339878,20.476737438571295,BBQ Joint
1219,Kalenic,44.79879005107051,20.476670047752254,Pikant market,44.79811829159587,20.476702906932488,Market
1220,Kalenic,44.79879005107051,20.476670047752254,Krčma Gorica,44.79912585984386,20.47651862122539,Eastern European Restaurant
1221,Krunski Venac,44.80740866199496,20.467150322136856,Nixon,44.806686679568784,20.4664072766745,Bar
1222,Krunski Venac,44.80740866199496,20.467150322136856,Telma,44.806678626703146,20.46638110198821,Restaurant
1223,Krunski Venac,44.80740866199496,20.467150322136856,Epigenia,44.80732956547854,20.465935246140322,Meze Restaurant
